datetime,symbol,open,high,low,close,volume
2026-05-28 00:00:00,OANDA:JP225USD,64886.9,64944.4,64879.4,64894.4,255.0
2026-05-28 00:05:00,OANDA:JP225USD,64896.9,64944.4,64839.4,64859.4,318.0
2026-05-28 00:10:00,OANDA:JP225USD,64856.9,64879.4,64791.9,64849.4,312.0
2026-05-28 00:15:00,OANDA:JP225USD,64846.9,64876.9,64744.4,64761.9,352.0
2026-05-28 00:20:00,OANDA:JP225USD,64764.4,64796.9,64706.9,64729.4,359.0
2026-05-28 00:25:00,OANDA:JP225USD,64731.9,64746.9,64646.9,64646.9,261.0
2026-05-28 00:30:00,OANDA:JP225USD,64654.4,64666.9,64399.4,64401.9,875.0
2026-05-28 00:35:00,OANDA:JP225USD,64399.4,64486.9,64124.4,64141.9,952.0
2026-05-28 00:40:00,OANDA:JP225USD,64139.4,64294.4,64116.9,64204.4,1446.0
2026-05-28 00:45:00,OANDA:JP225USD,64201.9,64391.9,64159.4,64381.9,995.0
2026-05-28 00:50:00,OANDA:JP225USD,64379.4,64381.9,64201.9,64364.4,788.0
2026-05-28 00:55:00,OANDA:JP225USD,64361.9,64361.9,64216.9,64231.9,617.0
2026-05-28 01:00:00,OANDA:JP225USD,64234.4,64249.4,64076.9,64144.4,788.0
2026-05-28 01:05:00,OANDA:JP225USD,64139.4,64209.4,64066.9,64161.9,717.0
2026-05-28 01:10:00,OANDA:JP225USD,64169.4,64209.4,63974.4,64014.4,644.0
2026-05-28 01:15:00,OANDA:JP225USD,64011.9,64046.9,63966.9,63981.9,514.0
2026-05-28 01:20:00,OANDA:JP225USD,63974.4,64006.9,63936.9,63956.9,637.0
2026-05-28 01:25:00,OANDA:JP225USD,63954.4,64011.9,63891.9,63971.9,510.0
2026-05-28 01:30:00,OANDA:JP225USD,63974.4,64084.4,63939.4,64046.9,495.0
2026-05-28 01:35:00,OANDA:JP225USD,64044.4,64204.4,64039.4,64144.4,435.0
2026-05-28 01:40:00,OANDA:JP225USD,64151.9,64216.9,64091.9,64094.4,424.0
2026-05-28 01:45:00,OANDA:JP225USD,64091.9,64106.9,63939.4,63951.9,425.0
2026-05-28 01:50:00,OANDA:JP225USD,63949.4,64021.9,63929.4,63981.9,434.0
2026-05-28 01:55:00,OANDA:JP225USD,64006.9,64076.9,63966.9,64011.9,366.0
2026-05-28 02:00:00,OANDA:JP225USD,64021.9,64066.9,63959.4,64021.9,506.0
2026-05-28 02:05:00,OANDA:JP225USD,64019.4,64136.9,63989.4,64111.9,508.0
2026-05-28 02:10:00,OANDA:JP225USD,64114.4,64254.4,64094.4,64244.4,491.0
2026-05-28 02:15:00,OANDA:JP225USD,64246.9,64266.9,64169.4,64256.9,491.0
2026-05-28 02:20:00,OANDA:JP225USD,64266.9,64384.4,64224.4,64374.4,339.0
2026-05-28 02:25:00,OANDA:JP225USD,64376.9,64444.4,64374.4,64444.4,329.0
2026-05-28 02:30:00,OANDA:JP225USD,64446.9,64671.9,64444.4,64661.9,540.0
2026-05-28 02:35:00,OANDA:JP225USD,64659.4,64674.4,64571.9,64629.4,509.0
2026-05-28 02:40:00,OANDA:JP225USD,64639.4,64701.9,64616.9,64654.4,412.0
2026-05-28 02:45:00,OANDA:JP225USD,64656.9,64694.4,64624.4,64631.9,345.0
2026-05-28 02:50:00,OANDA:JP225USD,64629.4,64629.4,64566.9,64571.9,269.0
2026-05-28 02:55:00,OANDA:JP225USD,64574.4,64601.9,64551.9,64586.9,255.0
2026-05-28 03:00:00,OANDA:JP225USD,64589.4,64639.4,64546.9,64586.9,296.0
2026-05-28 03:05:00,OANDA:JP225USD,64584.4,64644.4,64576.9,64629.4,237.0
2026-05-28 03:10:00,OANDA:JP225USD,64631.9,64681.9,64621.9,64664.4,188.0
