datetime,symbol,open,high,low,close,volume
2026-05-28 00:00:00,OANDA:NAS100USD,29926.2,29936.8,29918.9,29922.0,2253.0
2026-05-28 00:05:00,OANDA:NAS100USD,29922.1,29933.2,29894.0,29897.6,2977.0
2026-05-28 00:10:00,OANDA:NAS100USD,29897.2,29914.2,29882.4,29890.6,3684.0
2026-05-28 00:15:00,OANDA:NAS100USD,29890.9,29908.5,29885.0,29889.2,3121.0
2026-05-28 00:20:00,OANDA:NAS100USD,29889.1,29895.0,29873.6,29879.4,3432.0
2026-05-28 00:25:00,OANDA:NAS100USD,29878.2,29881.4,29862.4,29863.1,3071.0
2026-05-28 00:30:00,OANDA:NAS100USD,29862.6,29863.2,29821.0,29823.2,4860.0
2026-05-28 00:35:00,OANDA:NAS100USD,29819.2,29823.8,29772.6,29789.7,5356.0
2026-05-28 00:40:00,OANDA:NAS100USD,29789.8,29802.0,29752.9,29753.8,6199.0
2026-05-28 00:45:00,OANDA:NAS100USD,29752.4,29788.4,29748.4,29781.0,5226.0
2026-05-28 00:50:00,OANDA:NAS100USD,29780.8,29782.6,29758.9,29775.4,4494.0
2026-05-28 00:55:00,OANDA:NAS100USD,29775.2,29778.2,29753.4,29763.4,3697.0
2026-05-28 01:00:00,OANDA:NAS100USD,29763.2,29767.6,29730.4,29745.5,4118.0
2026-05-28 01:05:00,OANDA:NAS100USD,29745.2,29776.6,29736.2,29772.2,4037.0
2026-05-28 01:10:00,OANDA:NAS100USD,29772.2,29775.8,29745.2,29751.7,3473.0
2026-05-28 01:15:00,OANDA:NAS100USD,29751.4,29758.0,29738.0,29744.0,3345.0
2026-05-28 01:20:00,OANDA:NAS100USD,29743.9,29747.4,29715.8,29735.9,4143.0
2026-05-28 01:25:00,OANDA:NAS100USD,29736.0,29745.4,29724.8,29737.6,3417.0
2026-05-28 01:30:00,OANDA:NAS100USD,29737.5,29753.8,29729.8,29751.4,3594.0
2026-05-28 01:35:00,OANDA:NAS100USD,29751.8,29774.0,29750.2,29762.0,3184.0
2026-05-28 01:40:00,OANDA:NAS100USD,29762.4,29773.2,29753.8,29756.8,2796.0
2026-05-28 01:45:00,OANDA:NAS100USD,29756.6,29757.5,29733.2,29740.2,2900.0
2026-05-28 01:50:00,OANDA:NAS100USD,29740.4,29760.4,29734.8,29744.0,2921.0
2026-05-28 01:55:00,OANDA:NAS100USD,29743.8,29757.4,29733.5,29740.2,2421.0
2026-05-28 02:00:00,OANDA:NAS100USD,29740.8,29750.0,29720.6,29732.5,3596.0
2026-05-28 02:05:00,OANDA:NAS100USD,29732.4,29748.2,29721.2,29742.7,3403.0
2026-05-28 02:10:00,OANDA:NAS100USD,29742.0,29768.6,29735.7,29762.8,2866.0
2026-05-28 02:15:00,OANDA:NAS100USD,29762.7,29765.4,29754.9,29762.2,2947.0
2026-05-28 02:20:00,OANDA:NAS100USD,29762.0,29782.4,29756.0,29779.4,3248.0
