datetime,symbol,open,high,low,close,volume
2026-05-28 03:25:00,OANDA:BCOUSD,98.314,98.346,98.118,98.216,169.0
2026-05-28 03:30:00,OANDA:BCOUSD,98.222,98.314,98.154,98.196,210.0
2026-05-28 03:35:00,OANDA:BCOUSD,98.2,98.236,97.956,98.05,224.0
2026-05-28 03:40:00,OANDA:BCOUSD,98.054,98.142,97.858,97.878,184.0
2026-05-28 03:45:00,OANDA:BCOUSD,97.858,98.044,97.826,97.858,220.0
2026-05-28 03:50:00,OANDA:BCOUSD,97.868,97.914,97.676,97.868,259.0
2026-05-28 03:55:00,OANDA:BCOUSD,97.878,98.043,97.862,98.028,148.0
2026-05-28 04:00:00,OANDA:BCOUSD,97.996,98.028,97.79,97.986,273.0
2026-05-28 04:05:00,OANDA:BCOUSD,98.006,98.012,97.763,97.814,276.0
2026-05-28 04:10:00,OANDA:BCOUSD,97.82,97.99,97.82,97.986,192.0
2026-05-28 04:15:00,OANDA:BCOUSD,97.99,98.11,97.959,98.026,192.0
2026-05-28 04:20:00,OANDA:BCOUSD,98.036,98.228,97.958,98.222,216.0
2026-05-28 04:25:00,OANDA:BCOUSD,98.228,98.316,98.176,98.212,219.0
2026-05-28 04:30:00,OANDA:BCOUSD,98.202,98.242,97.984,98.0,253.0
2026-05-28 04:35:00,OANDA:BCOUSD,97.994,97.994,97.766,97.854,230.0
2026-05-28 04:40:00,OANDA:BCOUSD,97.86,98.036,97.812,97.896,195.0
2026-05-28 04:45:00,OANDA:BCOUSD,97.89,98.308,97.89,98.22,312.0
2026-05-28 04:50:00,OANDA:BCOUSD,98.216,98.256,98.024,98.08,224.0
2026-05-28 04:55:00,OANDA:BCOUSD,98.076,98.164,97.806,97.848,261.0
2026-05-28 05:00:00,OANDA:BCOUSD,97.822,97.842,97.553,97.774,540.0
2026-05-28 05:05:00,OANDA:BCOUSD,97.77,97.888,97.635,97.748,324.0
2026-05-28 05:10:00,OANDA:BCOUSD,97.758,97.898,97.634,97.706,336.0
2026-05-28 05:15:00,OANDA:BCOUSD,97.712,97.852,97.67,97.728,335.0
2026-05-28 05:20:00,OANDA:BCOUSD,97.732,97.748,97.499,97.638,507.0
2026-05-28 05:25:00,OANDA:BCOUSD,97.628,98.052,97.628,97.856,1459.0
2026-05-28 05:30:00,OANDA:BCOUSD,97.862,98.062,97.82,97.892,403.0
2026-05-28 05:35:00,OANDA:BCOUSD,97.876,97.896,97.69,97.83,245.0
2026-05-28 05:40:00,OANDA:BCOUSD,97.84,98.057,97.798,98.02,189.0
2026-05-28 05:45:00,OANDA:BCOUSD,98.005,98.036,97.767,97.782,244.0
