datetime,symbol,open,high,low,close,volume
2026-05-28 00:00:00,USTEC,29978.0,30018.5,29963.25,30006.25,1282
2026-05-28 00:05:00,USTEC,30006.0,30008.5,29978.75,29999.75,968
2026-05-28 00:10:00,USTEC,30000.25,30002.25,29970.25,29973.0,673
2026-05-28 00:15:00,USTEC,29973.5,30010.0,29970.75,29999.25,1068
2026-05-28 00:20:00,USTEC,29998.25,30016.75,29990.0,30000.5,762
2026-05-28 00:25:00,USTEC,29999.0,30011.75,29989.25,30007.75,629
2026-05-28 00:30:00,USTEC,30008.5,30008.75,29980.75,29993.5,861
2026-05-28 00:35:00,USTEC,29993.5,30001.5,29988.0,30001.25,300
2026-05-28 00:40:00,USTEC,30001.25,30025.0,30000.5,30025.0,653
2026-05-28 00:45:00,USTEC,30025.0,30039.75,30023.25,30035.25,662
2026-05-28 00:50:00,USTEC,30037.5,30040.0,30030.0,30033.5,418
2026-05-28 00:55:00,USTEC,30033.0,30090.0,30028.25,30070.5,1398
2026-05-28 01:00:00,USTEC,30073.25,30080.25,30053.5,30057.75,674
2026-05-28 01:05:00,USTEC,30056.5,30056.75,30037.25,30049.75,605
2026-05-28 01:10:00,USTEC,30050.25,30066.0,30044.75,30064.25,487
2026-05-28 01:15:00,USTEC,30064.0,30072.0,30053.5,30060.25,395
2026-05-28 01:20:00,USTEC,30060.75,30071.25,30045.0,30066.75,557
2026-05-28 01:25:00,USTEC,30065.0,30066.25,30045.25,30058.25,389
2026-05-28 01:30:00,USTEC,30060.25,30076.25,30052.5,30061.0,572
2026-05-28 01:35:00,USTEC,30060.0,30069.0,30054.75,30059.25,342
2026-05-28 01:40:00,USTEC,30060.0,30061.25,30044.75,30047.75,439
2026-05-28 01:45:00,USTEC,30049.25,30050.0,30034.0,30050.0,577
2026-05-28 01:50:00,USTEC,30050.0,30062.25,30044.75,30058.5,413
2026-05-28 01:55:00,USTEC,30057.25,30077.0,30057.25,30071.0,483
2026-05-28 02:00:00,USTEC,30071.25,30079.5,30030.5,30042.0,1104
2026-05-28 02:05:00,USTEC,30042.25,30053.75,30033.5,30038.0,418
2026-05-28 02:10:00,USTEC,30037.75,30045.25,30028.0,30028.0,455
2026-05-28 02:15:00,USTEC,30029.0,30033.5,30006.0,30014.75,998
2026-05-28 02:20:00,USTEC,30015.75,30024.5,30009.0,30021.0,465
2026-05-28 02:25:00,USTEC,30023.25,30023.25,30001.5,30002.5,514
2026-05-28 02:30:00,USTEC,30001.75,30015.25,29994.25,30013.0,910
2026-05-28 02:35:00,USTEC,30011.75,30013.25,29987.5,29995.75,560
2026-05-28 02:40:00,USTEC,29995.0,29998.0,29979.75,29983.5,728
2026-05-28 02:45:00,USTEC,29983.75,29997.75,29973.75,29996.75,642
2026-05-28 02:50:00,USTEC,29997.0,30000.5,29981.0,29993.0,532
2026-05-28 02:55:00,USTEC,29994.0,29996.25,29970.75,29973.25,519
2026-05-28 03:00:00,USTEC,29974.25,29985.0,29967.5,29970.0,682
2026-05-28 03:05:00,USTEC,29971.25,29981.5,29942.25,29946.25,1230
2026-05-28 03:10:00,USTEC,29945.75,29963.0,29931.0,29939.5,1420
2026-05-28 03:15:00,USTEC,29939.5,29956.5,29933.25,29937.5,836
2026-05-28 03:20:00,USTEC,29939.25,29943.25,29921.0,29927.25,914
