datetime,symbol,open,high,low,close,volume
2026-05-28 11:10:00,JAPAN225,64400.0,64425.0,64400.0,64420.0,12
2026-05-28 11:15:00,JAPAN225,64445.0,64445.0,64440.0,64440.0,3
2026-05-28 11:20:00,JAPAN225,64445.0,64475.0,64445.0,64475.0,5
2026-05-28 11:25:00,JAPAN225,64445.0,64445.0,64445.0,64445.0,2
2026-05-28 11:30:00,JAPAN225,64445.0,64475.0,64445.0,64475.0,4
2026-05-28 11:35:00,JAPAN225,64495.0,64520.0,64495.0,64515.0,8
2026-05-28 11:40:00,JAPAN225,64520.0,64540.0,64520.0,64530.0,7
2026-05-28 11:45:00,JAPAN225,64545.0,64545.0,64520.0,64520.0,4
2026-05-28 11:50:00,JAPAN225,64520.0,64530.0,64515.0,64520.0,7
2026-05-28 11:55:00,JAPAN225,64520.0,64535.0,64515.0,64525.0,15
2026-05-28 12:00:00,JAPAN225,64535.0,64535.0,64520.0,64520.0,6
2026-05-28 12:05:00,JAPAN225,64545.0,64595.0,64545.0,64575.0,10
2026-05-28 12:10:00,JAPAN225,64565.0,64630.0,64555.0,64630.0,9
2026-05-28 12:15:00,JAPAN225,64615.0,64615.0,64600.0,64605.0,3
2026-05-28 12:20:00,JAPAN225,64590.0,64590.0,64560.0,64560.0,4
2026-05-28 12:25:00,JAPAN225,64580.0,64625.0,64580.0,64620.0,7
2026-05-28 12:30:00,JAPAN225,64690.0,64725.0,64675.0,64715.0,9
2026-05-28 12:35:00,JAPAN225,64730.0,64790.0,64730.0,64750.0,84
2026-05-28 12:40:00,JAPAN225,64785.0,64795.0,64765.0,64785.0,12
2026-05-28 12:45:00,JAPAN225,64805.0,64845.0,64800.0,64845.0,8
2026-05-28 12:50:00,JAPAN225,64835.0,64865.0,64830.0,64855.0,8
2026-05-28 12:55:00,JAPAN225,64880.0,64880.0,64870.0,64870.0,3
2026-05-28 13:00:00,JAPAN225,64885.0,64965.0,64875.0,64955.0,45
2026-05-28 13:05:00,JAPAN225,64970.0,64980.0,64885.0,64885.0,23
2026-05-28 13:10:00,JAPAN225,64855.0,64855.0,64845.0,64845.0,4
2026-05-28 13:15:00,JAPAN225,64855.0,64855.0,64855.0,64855.0,20
2026-05-28 13:20:00,JAPAN225,64855.0,64855.0,64845.0,64855.0,27
2026-05-28 13:25:00,JAPAN225,64875.0,64880.0,64855.0,64880.0,24
2026-05-28 13:30:00,JAPAN225,64890.0,64955.0,64855.0,64865.0,35
2026-05-28 13:35:00,JAPAN225,64850.0,64850.0,64780.0,64785.0,28
2026-05-28 13:40:00,JAPAN225,64780.0,64845.0,64760.0,64805.0,12
2026-05-28 13:45:00,JAPAN225,64835.0,64860.0,64765.0,64775.0,152
2026-05-28 13:50:00,JAPAN225,64770.0,64900.0,64770.0,64825.0,114
2026-05-28 13:55:00,JAPAN225,64800.0,64855.0,64800.0,64855.0,55
2026-05-28 14:00:00,JAPAN225,64880.0,64895.0,64870.0,64875.0,51
2026-05-28 14:05:00,JAPAN225,64890.0,65015.0,64890.0,65000.0,24
2026-05-28 14:10:00,JAPAN225,65030.0,65600.0,64995.0,65470.0,316
2026-05-28 14:15:00,JAPAN225,65470.0,65485.0,65320.0,65390.0,139
2026-05-28 14:20:00,JAPAN225,65415.0,65420.0,65260.0,65295.0,67
2026-05-28 14:25:00,JAPAN225,65290.0,65340.0,65285.0,65330.0,75
2026-05-28 14:30:00,JAPAN225,65340.0,65370.0,65200.0,65225.0,105
2026-05-28 14:35:00,JAPAN225,65220.0,65285.0,65215.0,65285.0,40
2026-05-28 14:40:00,JAPAN225,65300.0,65350.0,65275.0,65280.0,36
2026-05-28 14:45:00,JAPAN225,65305.0,65345.0,65195.0,65280.0,139
2026-05-28 14:50:00,JAPAN225,65300.0,65340.0,65295.0,65335.0,67
2026-05-28 14:55:00,JAPAN225,65315.0,65325.0,65270.0,65325.0,15
2026-05-28 15:00:00,JAPAN225,65340.0,65445.0,65340.0,65435.0,85
2026-05-28 15:05:00,JAPAN225,65450.0,65450.0,65425.0,65445.0,14
2026-05-28 15:10:00,JAPAN225,65440.0,65495.0,65440.0,65470.0,19
2026-05-28 15:15:00,JAPAN225,65445.0,65480.0,65435.0,65470.0,14
2026-05-28 15:20:00,JAPAN225,65485.0,65520.0,65485.0,65520.0,25
2026-05-28 15:25:00,JAPAN225,65530.0,65630.0,65525.0,65620.0,67
2026-05-28 15:30:00,JAPAN225,65610.0,65635.0,65590.0,65625.0,89
2026-05-28 15:35:00,JAPAN225,65620.0,65660.0,65620.0,65645.0,15
2026-05-28 15:40:00,JAPAN225,65655.0,65675.0,65640.0,65650.0,38
